tweet_id,username,user_id,text,created_at,retweet_count,favorite_count,sentimiento
1884388927832039892,Ecuador Chequea,777891400297897985,pese al sesgo político del post es cierto que la corte constitucional dejó sin efecto la ley antipillos la entidad justificó la decisión por irregularidades en su promulgación sin embargo aclaró que el presidentecandidato daniel noboa puede presentar un nuevo proyecto de ,Tue Jan 28 23:51:45 +0000 2025,0,1,negativo
1884387941385978160,Gerardo Gualdron M,594072080, gracias ecuador gracias señor presidente daniel noboa,Tue Jan 28 23:47:50 +0000 2025,0,1,positivo
1884387871873736738,Sambonews TV Digital,1809284727142248451, el presidente de ecuador daniel noboa y el presidente electo de venezuela edmundo gonzález se reunieron en el palacio de carondelet el martes 28 de enero y acordaron 1 declarar al tren de aragua como grupo terrorista 2 detener el financiamiento a regímenes ,Tue Jan 28 23:47:33 +0000 2025,0,0,negativo
1884387101099380887,Daniela Romano,1616594633940783105, daniel noboa presidente por un periodo completo la depuración de narcopoliticos mafias corrupción delincuencia organizada narcotrafico que molesta a muchos  debe continuar para avanzar como país libre de delincuentes ,Tue Jan 28 23:44:29 +0000 2025,0,0,negativo
1884386599015735608,Diario Las Américas,1628758876601348096,  ecuador desafía exportaciones petroleras del régimen de maduro  el presidente daniel noboa dijo estar dispuesto a vender hasta 250000 barriles de petróleo diarios a países que hoy en día compran el petróleo de venezuela ,Tue Jan 28 23:42:30 +0000 2025,0,0,negativo
1884385935426551963,Daniela Romano,1616594633940783105, daniel noboa presidente por un periodo completo la depuración de narcopoliticos mafias corrupción delincuencia organizada narcotrafico debe continuar para avanzar como país,Tue Jan 28 23:39:51 +0000 2025,0,4,negativo
1884384807016108372,TalCual,147589125,daniel noboa declarará como grupo terrorista al tren de aragua con presencia en ecuador   como histórico fue calificada la reunión entre el presidente de ecuador daniel noboa y el líder opositor edmundo gonzález por parte de la comunidad venezolana en ese país el encuentro,Tue Jan 28 23:35:22 +0000 2025,3,9,negativo
1884384417516531855,Dr. Ludwing Alvarez Rengifo,1246276313398329348, lamentablemente no lo habría recibido el presidente de la república porqué daniel noboa ya no sería presidente aquí lo explico 20h30 por youtube link        deja tus comentarios,Tue Jan 28 23:33:49 +0000 2025,0,0,negativo
1884384348205637915,jerialvarez,46759264, daniel noboa presidente 20252029 ,Tue Jan 28 23:33:33 +0000 2025,0,0,positivo
1884383953664237913,David Rojas,3153103834,y acá aplaudían como el presidente daniel noboa se reunía con donald trump mismo donald trump que trata como esclavos a nuestros propios hermanos ecuatorianos  a la élite como trump y noboa solos les interesa sus bolsillos y no el pueblo,Tue Jan 28 23:31:59 +0000 2025,3,2,negativo
1884383468206834093,La Patilla,124172948, ecuador declaró al tren de aragua como organización terrorista el presidente daniel noboa entregó orden nacional al mérito a edmundo gonzález canciller colombiano destacó que ser migrante no es un delito estas y más informaciones en qué pasó hoy   ,Tue Jan 28 23:30:03 +0000 2025,2,5,negativo
1884383455712276882,jerialvarez,46759264,  dios está con el ecuador y los ecuatorianos daniel noboa presidente 20252029 ,Tue Jan 28 23:30:00 +0000 2025,0,0,negativo
1884383454499869172,Epoch Times Brasil,518529082,nesta terçafeira 2801 o presidente do equador daniel noboa se reuniu em quito com edmundo gonzález urrutia e o reconheceu como o presidente legítimo da venezuela  na ocasião noboa apresentou 3 medidas de cooperação com edmundo gonzález uma delas sendo a oferta de vender ,Tue Jan 28 23:30:00 +0000 2025,3,13,negativo
1884383097019416659,LoraComent,167618083,esto también debería hacer daniel noboa aqui no es que es de derecha  última hora  el presidente de estados unidos trump firma una orden ejecutiva que prohíbe oficialmente la mutilación química y quirúrgica de niños en estados unidos,Tue Jan 28 23:28:35 +0000 2025,0,0,negativo
1884382900629467510,Javier Merino B,1777857385584881664,el presidente de venezuela edmundo gonzález urrrutia recibe la orden nacional al mérito en el grado de gran collar en el palacio de carondelet en quito de la mano del presidente daniel noboa de ecuador ,Tue Jan 28 23:27:48 +0000 2025,0,0,positivo
1884381640350462117,El Dato Ec 🇪🇨,1287473710174212096,   el 28 de enero el presidente daniel noboa y edmundo gonzález líder opositor venezolano alcanzan tres acuerdos clave   declarar al tren de aragua como grupo terrorista ofrecer petróleo a países que sancionen a venezuela y firmar un convenio ,Tue Jan 28 23:22:47 +0000 2025,7,33,negativo
1884381618472677757,Radio SUCRE 700 AM,86374475,el presidente daniel noboa mediante decreto ejecutivo confirió la condecoración de la orden nacional al mérito en el grado de gran collar a edmundo gonzález urrutia ,Tue Jan 28 23:22:42 +0000 2025,1,1,positivo
1884381562348965967,Radio Dinámica Ecu,1227772638, el presidente candidato  daniel noboa y edmundo gonzález se reunieron este martes 28 de enero en palacio de carondelet en quito donde acordaron declarar al tren de aragua como grupo terrorista  boscan abad la posta fito alondra wilson toainga jaime iván caviedes ,Tue Jan 28 23:22:29 +0000 2025,0,1,negativo
1884381344718872997,Pedro Gomez,1793357391196463104,daniel noboa presidente echa un vistazo al vídeo de krauser  ,Tue Jan 28 23:21:37 +0000 2025,0,1,negativo
1884381184500576574,Erika Andrea 🏳️‍🌈,4593572853, daniel noboa gana las elecciones con un 60 a un 70 casi todo ecuador desea q siga como presidente,Tue Jan 28 23:20:59 +0000 2025,0,0,negativo
1884381035233767890,Ch®️isti@n T®️oy@,184429931, insisten como cada elección     están trabajando por sus ciudades y provincias el candidato presidente daniel noboa solo cumple las órdenes del embajador de los  en el país cuando los perros ladran    ,Tue Jan 28 23:20:23 +0000 2025,1,2,negativo
1884381029521105405,Ch®️isti@n T®️oy@,184429931, no dicen peor  guillermo lasso reconoció a juan guaidó como presidente de  y hoy daniel noboa reconoce a edmundo gonzález como presidente de  la pregunta es   de q mier le sirve eso al país sabiendo las cifras de desempleo violencia robos ,Tue Jan 28 23:20:22 +0000 2025,1,2,negativo
1884381026895405459,Ch®️isti@n T®️oy@,184429931,pongámoslo así   pabel muñoz contesto de forma clara a la invitación de daniel noboa el candidato presidente no puede hacer lo q hizo hoy y con un  tomado por el gobierno no faltará un guarderas para un pedido de destrucción por campaña electoral algo q los  medios ,Tue Jan 28 23:20:21 +0000 2025,0,5,negativo
1884379987211673868,Miguel Mora,494452407,ya le avisaron a noboa que eeuu cancelará las licencias petroleras a venezuela    el presidente de ecuador daniel noboa anunció este martes que su gobierno declarará como grupo terrorista al tren de aragua la banda de crimen transnacional de origen,Tue Jan 28 23:16:13 +0000 2025,0,2,negativo
1884379839798391025,100% NOTICIAS,143839873,ya le avisaron a noboa que eeuu cancelará las licencias petroleras a venezuela  el presidente de ecuador daniel noboa anunció este martes que su gobierno declarará como grupo terrorista al tren de aragua la banda de crimen transnacional de origen venezolano y ofrecerá hasta,Tue Jan 28 23:15:38 +0000 2025,0,3,negativo
1884378934436847682,Karmita Vilaña,1514935931270320131, soy ecuatoriana aquí en mi país el presidente daniel noboa y la prensa corrupta que el maneja pasan diciendo tooodo el día que los deportados colombianos son delincuentes esa es la gratitud que tiene a quien usted ayudó ,Tue Jan 28 23:12:02 +0000 2025,0,0,positivo
1884377649025331504,Estefania A,1500970574532726799,  que porqueria de presidente daniel noboa gastándose la plata del pueblo ecuatoriano en hacer show de ese venezolano  dedícate a ltrabajar no hacer show político enano hpta,Tue Jan 28 23:06:56 +0000 2025,0,0,negativo
1884377283747799528,Ch®️isti@n T®️oy@,184429931, pero aquí el constitucionalista q llegó con verónica abad para la foto hoy aplaude q el candidato presidente daniel noboa no pida licencia hace su show  parece q los chats seran noticia y se supone q  no quiso entregar su teléfono cuando vimos como la fiscal,Tue Jan 28 23:05:29 +0000 2025,2,4,negativo
1884376549140377979,AJPalacios,1249117083012644865,última hora orden nacional al mérito en el grado gran collar con el que fue condecorado el presidente electo edmundo gonzález urrutia  por el presidente daniel noboa azín   agradecemos al gobierno de ecuador por su apoyo en la democracia de venezuela    ,Tue Jan 28 23:02:33 +0000 2025,24,35,positivo
1884375907621806523,Servicio de Información Pública,856318114077782016,la coordinadora de la organización política vente venezuela maría corina machado y el dirigente político de primero justicia juan pablo guanipa enviaron este martes 28 de enero su agradecimiento al presidente de ecuador daniel noboa por el apoyo a la causa democrática ,Tue Jan 28 23:00:01 +0000 2025,2,1,negativo
1884375314039468091,David Landívar,1293100524,dejemos todo así daniel noboa presidente 2025 andrea gonzález presidenta 2029 luisa gonzález presidenta vitalicia de la rc5 qué opinan,Tue Jan 28 22:57:39 +0000 2025,0,1,negativo
1884374811394093315,Quality Digital,1662890574632853506, gtgt  edmundo gonzález es condecorado en ecuador  el presidente electo de venezuela  recibió la orden nacional al mérito en el grado de gran collar por el presidente daniel noboa          ,Tue Jan 28 22:55:39 +0000 2025,0,0,positivo
1884373578377740441,Infored_ecuador,543563998,a través de su cuenta de x el presidente daniel noboa comunicó las medidas que se tomarán ante la dictadura en venezuela  los detalles  ,Tue Jan 28 22:50:45 +0000 2025,0,1,positivo
1884373114567512524,Diario El Mercurio,293192553, el presidente daniel noboa anunció desde carondelet que declarará al tren de aragua como grupo terrorista y ofreció vender 250 mil barriles diarios de petróleo a países que compran a venezuela para que cese el financiamiento del régimen dictatorial ,Tue Jan 28 22:48:55 +0000 2025,1,2,negativo
1884372671611187648,Grand News | Plataforma de Noticias,1861966859760713728,edmundo gonzález urrutia presidente legitimo de venezuela fue recibido por el presidente daniel noboa en ecuador reforzando su lucha por la democracia       ,Tue Jan 28 22:47:09 +0000 2025,0,1,positivo
1884372325862130082,Ruddy Magno🇻🇪🇺🇸,1187364525797982208,  en el nombre del pueblo venezolano muchísimas gracias señor presidente daniel noboa  por ese gran apoyo a nuestro presidente electo edmundo gonzález urrutia  y a esta nación secuestrada por el dictador nicolás maduro y su banda de hampones mercenarios,Tue Jan 28 22:45:47 +0000 2025,4,6,positivo
1884372084203348443,ni-ni,1495018473239584768,      daniel roy gilchrist noboa azín miami 30 de noviembre de 1987 es un administrador empresario y político ecuatorianoestadounidense osea que tienen de presidente a un gringo genial mi presidente  tambien es norteamericano viva ,Tue Jan 28 22:44:49 +0000 2025,0,0,negativo
1884371785233150236,El Gallo de la Catedral,320557744,daniel noboa aquel cuyo gobierno ha estado más tiempo en estado de excepción que en democracía recibe al presidente designado por washinton en narnia el inmundo gonzalez no puede ser más patética la imagen   ,Tue Jan 28 22:43:38 +0000 2025,16,19,negativo
1884371462267498962,LA TKLA 105.7 FM,1413560557060362243,el presidente daniel noboa  azin y su homólogo venezolano electo edmundo gonzález urrutia saludaron desde el balcón presidencial a los ciudadanos venezolanos congregados en la plaza de la independencia   este emotivo encuentro refleja la cooperación entre ambos países ,Tue Jan 28 22:42:21 +0000 2025,0,0,positivo
1884371194733834458,Noticias Oromar,1518617582403825668,  edmundo gonzález urrutia presidente electo de venezuela recibió un doctorado honoris causa una medalla de honor y la orden nacional al mérito en quito donde también se reunió con daniel noboa y recibió apoyo ciudadano ,Tue Jan 28 22:41:17 +0000 2025,0,0,positivo
1884371126262054960,Polo Jácome,1375538289793437701,hermanos ecuatorianos cuatro años más de gobierno del muñeco presidente de cartón psicópata mitómano dictador mafioso daniel noboa la inseguridad los crímenes el narcotráfico el lavado de dinero la pobreza aumentarán en una proporción imaginable evitemoslo luisa gonzález pta ,Tue Jan 28 22:41:01 +0000 2025,0,0,negativo
1884370330065461496,Dr. Daniel Soto M.,1194365341364822016,22 es en este contexto que la decisión del presidente ecuatoriano noboa de declarar al tren de aragua como grupo terrorista parece un movimiento estratégico para contrarrestar la influencia del régimen de maduro y sus presuntos vínculos con el crimen organizado,Tue Jan 28 22:37:51 +0000 2025,1,2,neutral
1884369573073256587,Ecuavisa Noticias,256747696,   el presidente de venezuela fue recibido con honores de estado en carondelet por daniel noboa esta es una de las   conoce más en           ,Tue Jan 28 22:34:50 +0000 2025,11,32,positivo
1884369216326783301,por un ecuador sin la extrema derecha,1641532090557538308,echa un vistazo al vídeo de heidy sánchez barreto   que se aplique en ecuador estas medidas ya que el nuevo presidente donald trump piensa que los latinos somos basura pero daniel noboa se le puso en cuatro a donald trump,Tue Jan 28 22:33:25 +0000 2025,0,0,negativo
1884369042208612508,Diario Expreso,35047698,el presidente de ecuador daniel noboa anunció que su gobierno declarará al tren de aragua como grupo terrorista y ofrecerá hasta 250000 barriles diarios de petróleo como alternativa a los países que compran a venezuela en caso de sanciones internacionales  lee más ,Tue Jan 28 22:32:44 +0000 2025,4,28,negativo
1884369015457411495,José Romero,1456987671709036556,  los venezolanos nos sentimos muy agradecidos con el presidente daniel noboa por tan importante recibimiento al presidente edmundo gonzález urrutia,Tue Jan 28 22:32:37 +0000 2025,0,0,positivo
1884368929663197205,El Nuevo País y Zeta,168237054,venezolanos en ecuador aclamaron a edmundo gonzález  luego de reunirse con el presidente daniel noboa en el palacio presidencial gonzález urrutia subió al balcón desde donde saludó a los venezolanos  ,Tue Jan 28 22:32:17 +0000 2025,3,4,negativo
1884368849816133696,Diario El Centinela,1631923248,  edmundo gonzález recibe condecoración en ecuador  el líder opositor venezolano edmundo gonzález fue recibido con honores hoy en ecuador el presidente daniel noboa otorgó la orden nacional al mérito en el grado de gran collar  la más alta de esta distinción ,Tue Jan 28 22:31:58 +0000 2025,0,1,positivo
1884368749676863802,Por la calle del Medio,1401290144402055174,   el presidente de ecuador daniel noboa anuncia que su gobierno declarará como grupo terrorista al tren de aragua y ofrecerá hasta 250000 barriles al día de petróleo como alternativa a los países que ahora lo compran a venezuela ,Tue Jan 28 22:31:34 +0000 2025,1,7,negativo
1884368606877962405,TalCual,147589125,maría corina machado y juan pablo guanipa agradecieron apoyo del presidente daniel noboa    haz clic en la imagen para más detalles  ,Tue Jan 28 22:31:00 +0000 2025,13,20,positivo
1884368357610106910,La Noticia SV,759364749897314304,  daniel noboa recibe a edmundo gonzález como presidente electo de venezuela  ,Tue Jan 28 22:30:00 +0000 2025,0,1,neutral
1884368357077537046,Diario La Hora,168557941,  tren de aragua  el presidente de ecuador daniel noboa anunció que su gobierno declarará como grupo terrorista a estructura criminal transnacional de origen venezolano infórmate en la nota   ,Tue Jan 28 22:30:00 +0000 2025,1,4,negativo
1884368217159684167,APerez,1836353831514324992,  excelente gracias sr  presidente daniel noboa en nombre de los más de 7 millones de venezolanos que votamos por  ,Tue Jan 28 22:29:27 +0000 2025,0,0,positivo
1884368043553288565,La Derecha Diario Ecuador,1858954701380726784,  los mandatarios hacen su ingreso a la ceremonia de condecoración al presidente electo de venezuela edmundo gonzález urrutia con la orden nacional al mérito en el grado de gran collar por parte del jefe de estado daniel noboa azín ,Tue Jan 28 22:28:46 +0000 2025,0,7,positivo
1884368026708934976,silvano mendosa,1416884205217357829, disfrutalo a tu presidente daniel noboa sin llorarborrego delincuente,Tue Jan 28 22:28:42 +0000 2025,0,0,positivo
1884367928050552850,ERA 𝕏 🥇,1702178244781309952,daniel noboa declaró al tren de aragua como grupo terrorista si    estuviera en el poder hubiera dado la bienvenida con bombos y platillos a los carteles de la droga y rechazado al presidente edmundo gónzales eso apoyan los correístas y los antidemocracia,Tue Jan 28 22:28:18 +0000 2025,0,0,negativo
1884367650807005560,Roberto Haro,1871574181168680960, es lógico que nuestro presidente a demostrado capacidad honestidad y ñeque son las cualidades que ningún candidato tiene solo daniel noboa,Tue Jan 28 22:27:12 +0000 2025,0,0,negativo
1884367498159812693,Pepe Amado Herrera Ojeda,1447640146153820163, daniel noboa presidente,Tue Jan 28 22:26:36 +0000 2025,0,0,positivo
1884367405402456391,Santiago Liut,1389972558871769089,te imaginas el terrible día que tuvo hoy el prófugo rafael correa  edmundo gonzález se reunió con daniel noboa  se firmaron acuerdos  la plaza grande en quito se llenó de venezolanos para conocer a su presidente  se le entregó la condecoración de la orden nacional al,Tue Jan 28 22:26:13 +0000 2025,371,1458,negativo
1884367067165646994,Gino Cesar Reynoso D,758005014954700800, felicitaciones señor daniel noboa presidente del ecuador,Tue Jan 28 22:24:53 +0000 2025,0,0,positivo
1884365973983293561,Luis Felipe,1267472604534902789,  felicidades a  daniel noboa presidente de venezuela  porque usted hace más por ajenos que por sus propios para la próxima que los protagonistas sean nuestros hermanos desempleados migrantes y trabajadores explotados,Tue Jan 28 22:20:32 +0000 2025,0,0,positivo
1884365485707243756,Minuto & Medio,1465377732972449802,   desde quito ciudadanos venezolanos opinan sobre la visita de edmundo gonzález al país y su reunión con el presidente daniel noboa ,Tue Jan 28 22:18:36 +0000 2025,21,108,negativo
1884365139937214797,ALDIA NOTICIAS,429416730,el presidente y candidato daniel noboa recibió a edmundo gonzález en carondelet      ,Tue Jan 28 22:17:13 +0000 2025,0,2,negativo
1884364043026129025,AlbertoRodNews,2334661493,el mundo de españa  presidente daniel noboa aprovecha el efecto edmundo en ecuador ,Tue Jan 28 22:12:52 +0000 2025,6,17,positivo
1884363731645174179,Miguel Velarde,54919388, i es muy importante para ecuador y para toda la región que daniel noboa sea reelegido como presidente   todo indica que así será,Tue Jan 28 22:11:38 +0000 2025,31,102,positivo
1884363419010101384,El Comercio,14333756,el presidente daniel noboa hizo un trato con edmundo gonzález    ,Tue Jan 28 22:10:23 +0000 2025,57,264,negativo
1884362985117716705,Telediario Sé,349990729,     la fiscal general diana salazar acompañó al presidente daniel noboa y al presidente elegido de   en el evento de carondelet ,Tue Jan 28 22:08:40 +0000 2025,0,1,positivo
1884362955216523658,SéNoticias+,1844812487281033257,     la fiscal general diana salazar acompañó al presidente daniel noboa y al presidente elegido de   en el evento de carondelet ,Tue Jan 28 22:08:32 +0000 2025,0,0,positivo
1884362897167364428,CadenaSé.com,476164077,     la fiscal general diana salazar acompañó al presidente daniel noboa y al presidente elegido de   en el evento de carondelet ,Tue Jan 28 22:08:19 +0000 2025,0,0,positivo
1884362672025550912,Máscara Roja,842655986875740161,junta más gente un atropellado en la calle que el evento del pelele de daniel noboa en ecuador para reconocer a edmundo gonzález urrutia como presidente de venezuela qué patético parece feria de pueblo ,Tue Jan 28 22:07:25 +0000 2025,25,43,negativo
1884362277870006438,Radio Cadena Voces,2790776628,con alegría recibe el presidente de ecuador daniel noboa y los venezolanos que radican en el país al opositor edmundo gonzález    visita  ,Tue Jan 28 22:05:51 +0000 2025,0,1,positivo
1884361606257140144,El Dato Ec 🇪🇨,1287473710174212096, la fiscal general diana salazar acompañó al presidente daniel noboa y al presidente elegido de venezuela edmundo gonzález en el evento de carondelet ,Tue Jan 28 22:03:11 +0000 2025,388,1902,positivo
1884361410987409817,Angela Ramos,1873013671,  gracias presidente daniel noboa,Tue Jan 28 22:02:24 +0000 2025,0,0,positivo
1884360872983707660,Diario El Mercurio,293192553,  l noboa respalda a edmundo gonzález con condecoración  este martes el presidente daniel noboa condecoró al líder opositor venezolano edmundo gonzález con la orden nacional al mérito en el grado de gran collar por consolidarse como un referente de compromiso con los ,Tue Jan 28 22:00:16 +0000 2025,1,3,positivo
1884360833100308777,Voz de América,21104432,edmundo gonzález reconocido como presidente de venezuela por eeuu y otros países se reunió en ecuador con el mandatario de ese país daniel noboa ,Tue Jan 28 22:00:06 +0000 2025,6,13,negativo
1884360804272636238,® Urgencia Ec,1290057396, falso  durante el encuentro entre el presidente daniel noboa y edmundo gonzález no se acordó garantizar 20000 puestos de trabajos en instituciones publicas para venezolanos en ecuador ,Tue Jan 28 22:00:00 +0000 2025,3,5,negativo
1884360752456167753,"LUZBEL, la Luz frente a los dogmas.",1150601044084310016,  corte constitucional  dr ali lozada p presidente  filósofo del derecho  juega calculadamente la cc con el tiempo  el caso relacionado con el presidente daniel noboa a pesar de su urgencia no se resuelve en la corte  llegó por ahí el toque mágico,Tue Jan 28 21:59:47 +0000 2025,0,0,positivo
1884360531387335127,Yoyi Carbo,1097638233943486465,   los que estamos del lado de la democracia y de la verdad bien presidente daniel noboa,Tue Jan 28 21:58:55 +0000 2025,1,3,positivo
1884360143632056625,Daniel Quinto - ff,1676768188770525185,somos el hazme reír del mundo noboa firmando acuerdos con edmundo gonzález esto me recuerda a una ministra que firmó un acuerdo con un presidente cuyo país no existe payaso e gonzález no puede firmar nada solo falta que le prestes dinero para ver cuando te paga,Tue Jan 28 21:57:22 +0000 2025,0,0,negativo
1884359427580649618,ElCanciller.com,17706291,ahora le cerramos la puerta a la dictadura a la corrupción y a todo aquello que amenaza la libertad y la justicia daniel noboa mandatario de ecuador junto a edmundo gonzález urrutia el legítimo presidente de venezuela ,Tue Jan 28 21:54:31 +0000 2025,1,2,negativo
1884359406663655886,Gonzalo Rodríguez,341226836,con la visita del presidente constitucional de venezuela edmundo gonzález a quito daniel noboa se afianza en las preferencias,Tue Jan 28 21:54:26 +0000 2025,4,25,positivo
1884359235330531362,Noticias VN,1912771807,atención   daniel noboa presidente de ecuador anunció que su gobierno declara al tren de aragua como grupo terrorista y dijo que su país está dispuesto a vender 250000 barriles de petróleo diarios a las naciones que compran petróleo a venezuela para evitar que continúe el ,Tue Jan 28 21:53:46 +0000 2025,4,4,negativo
1884358946301042798,Idem 1971@,1728782829901824000,el señor edmundo no será presidente porque maduro esta en el poder y lo apoyan los militares daniel noboa no será presidente de ecuadorfin  de decretos amañados y la verdadera justicia lo mandara a la cárcel ministros policías y militares serán huésped de la cárcel,Tue Jan 28 21:52:37 +0000 2025,0,0,negativo
1884358946237874458,Fabiola Chavez,1589320198988890116, estamos con ustedes panas eso es lo que le dice daniel noboa a  nuestros hermanos venezolanos cuando se recibe en carondelet a edmundo  gonzález eso es un lider noboa presidente ,Tue Jan 28 21:52:37 +0000 2025,0,0,negativo
1884358271126880643,freddyzur,108405608,orden nacional al mérito en el grado gran collar con el que fue condecorado el presidente electo edmundo gonzález urrutia a por el presidente daniel noboa azín agradecemos al gobierno de ecuador por su apoyo en la democracia de venezuela  ,Tue Jan 28 21:49:56 +0000 2025,18,29,positivo
1884358181821768039,KCH FM RADIO,1181238023394140160,el ministerio de transporte y obras públicas mtop concluyó la intervención del paso lateral de salinas una obra emblemática que ya está al servicio de la ciudadanía este proyecto destaca el compromiso del gobierno del nuevo ecuador liderado por el presidente daniel noboa ,Tue Jan 28 21:49:34 +0000 2025,0,0,positivo
1884358165162070211,Cpaul,1428151956, daniel noboa nuestro presidente,Tue Jan 28 21:49:30 +0000 2025,0,0,positivo
1884357997628956725,Yap Tv Radio,1493231445728448519,tras la visita del presidente venezolano edmundo gonzález a daniel noboa en el palacio de carondelet en quito el primer mandatario ecuatoriano expresó   le cerramos la puerta a la dictadura a la corrupción y a todo aquello que amenaza la libertad y la justicia  por eso ,Tue Jan 28 21:48:50 +0000 2025,0,0,negativo
1884357796063502519,Marjorie Rios,1683567937787928577,   adelante presidente ecuador está con usted y venezuela daniel noboa es sinónimo de justicia y solidaridad ,Tue Jan 28 21:48:02 +0000 2025,0,1,positivo
1884356583909412945,Ecuavisa Noticias,256747696, daniel noboa y el presidente electo de  edmundo gonzález acordaron tres puntos tras su reunión en el palacio de carondelet centro histórico de    ,Tue Jan 28 21:43:13 +0000 2025,7,45,neutral
1884356107424129164,RADIO ELITE 99.7 FM,776636702,  en el marco de la visita de edmundo gonzález al ecuador el presidente daniel noboa toma las siguientes medidas le cerramos la puerta a la dictadura a la corrupción y a todo aquello que amenaza la libertad y la justicia  por eso junto con el presidente ,Tue Jan 28 21:41:20 +0000 2025,1,1,positivo
1884355981640929408,Diario EL NORTE,163505407,  el presidente de ecuador daniel noboa se reunió ayer con edmundo gonzález y llegaron a tres acuerdos entre ellas un plan de sanciones económicas al régimen de maduro ver  ,Tue Jan 28 21:40:50 +0000 2025,0,0,negativo
1884355596863897910,EL MERIDIANO,218621414,  daniel noboa presidente de ecuador anunció que su gobierno declara al tren de aragua como grupo terrorista además indicó que están dispuestos a vender 250000 barriles de petróleo diarios a las naciones que lo compran a venezuela para que pare el financiamiento a ,Tue Jan 28 21:39:18 +0000 2025,0,0,negativo
1884354859119395297,Telenoticias Megavisión,570928185,ecuador está dispuesto a vender 250000 barriles por día bd de petróleo a países que actualmente compran a venezuela para frenar el financiamiento de un régimen dictatorial anunció hoy el presidente daniel noboa  la declaración de noboa se dio en el marco de la visita del ,Tue Jan 28 21:36:22 +0000 2025,0,0,negativo
1884354116710760798,TC Televisión,57333011,este 28 de enero de 2025 en el palacio de carondelet el presidente daniel noboa y el presidente electo de venezuela edmundo gonzález sellaron una alianza estratégica para enfrentar amenazas a la estabilidad democrática en la región   en el encuentro se definieron tres ,Tue Jan 28 21:33:25 +0000 2025,2,15,positivo
1884353865035763922,El Universo,8225692,daniel noboa azín le dio un espaldarazo político a edmundo gonzález y lo reconoció como presidente legítimo de venezuela  ,Tue Jan 28 21:32:25 +0000 2025,32,165,positivo
1884353687654469822,Radio Sonorama,234916423,el presidente daniel noboa presentó tres ejes de colaboración durante la visita de edmundo gonzález   1 declarar al tren de aragua como grupo terrorista para reforzar la lucha contra esta organización criminal   2 ofrecer hasta 250 mil barriles diarios de petróleo como ,Tue Jan 28 21:31:43 +0000 2025,1,2,negativo
1884353270673805712,Radio SUCRE 700 AM,86374475,este 28 de enero el presidente de la república daniel noboa informó sobre los tres acuerdos que llegó con el líder venezolano edmundo gonzález tras su reunión en carondelet  el primero fue declarar a la banda trasnacional tren de aragua como grupo terrorista  ,Tue Jan 28 21:30:03 +0000 2025,1,1,negativo
1884353122916577293,El Dato,1652356138040545288, la fiscal general diana salazar acompañó al presidente daniel noboa y al presidente elegido de venezuela edmundo gonzález en el evento de carondelet ,Tue Jan 28 21:29:28 +0000 2025,635,3041,positivo
1884352917198479719,HCH Televisión Digital,505076949,  el presidente de ecuador daniel noboa anunció que su gobierno declarará como grupo terrorista al tren de aragua la banda de crimen transnacional de origen venezolano y ofrecerá hasta 250000 barriles al día de petróleo como alternativa a los países que ,Tue Jan 28 21:28:39 +0000 2025,0,4,negativo
1884352802744373464,ÚltimaHoraCaracol,1297930090135920640, el presidente de ecuador daniel noboa anunció que su gobierno declara al tren de aragua como grupo terrorista y dijo que su país está dispuesto a vender 250000 barriles de petróleo diarios a las naciones que compran petróleo a venezuela para evitar que continúe el ,Tue Jan 28 21:28:12 +0000 2025,127,405,negativo
1884351350122897501,HCH Televisión Digital,505076949,  el presidente de ecuador daniel noboa y los venezolanos que radican en el país reciben a edmundo gonzález en su gira por sudamérica  video cortesía ,Tue Jan 28 21:22:26 +0000 2025,0,3,neutral
1884351288126713933,UnsionTV,104297856,daniel noboa y edmundo gonzález acordaron acciones para enfrentar amenazas a la democracia  tras una reunión realizada la tarde de este martes 28 de enero de 2025 en el palacio de carondelet el presidente daniel noboa y el presidente electo de venezuela edmundo gonzález ,Tue Jan 28 21:22:11 +0000 2025,2,3,positivo
1884350738748395957,EVTV,2159260049,  presidente electo de venezuela edmundo gonzález urrutia  recibió la orden nacional al mérito en el grado gran collar por parte del presidente de ecuador daniel noboa    video   más en  ,Tue Jan 28 21:20:00 +0000 2025,78,211,positivo
1884350535081287732,¿Por qué es tendencia?,1265096059564503040,ecuador es tendencia porque edmundo gonzález se encuentra en dicho país y se reunió con el presidente daniel noboa   ,Tue Jan 28 21:19:11 +0000 2025,43,332,neutral
1884350456891117570,Luis Lopez,1805321944776196096, daniel noboa presidente una sola vueltaaaaaaaaa y en plancha carajoooo,Tue Jan 28 21:18:53 +0000 2025,0,0,negativo
1884350235859640488,Noticias Venevision,44145131,  edmundo gonzález llegó a ecuador para reunirse con el presidente daniel noboa  más detalles aquí      ,Tue Jan 28 21:18:00 +0000 2025,2,1,neutral
1884349974835527837,Omar R,484996354,daniel noboa condecora al señor edmundo gonzález y toda ésta parodia tiene alguna finalidad mientras va por todo el mundo diciendo ser el presidente el dictador maduro sanciona leyes decretos programa elecciones parlamentarias ordena acciones militares y económicas etc ,Tue Jan 28 21:16:58 +0000 2025,0,0,negativo
1884349587663585510,Jahir Rodríguez,200725611,edmundo gonzález se reunió con el presidente daniel noboa en ecuador ,Tue Jan 28 21:15:25 +0000 2025,0,0,positivo
